id	Site	Viral Taxonomy
110	Brothers_LC_S014_NODE_46066_length_1981_cov_1.680151	#N/A
110	Brothers_NWCA_S013_NODE_1375_length_10872_cov_103.263006	#N/A
110	Brothers_NWCA_S017_NODE_1374_length_4174_cov_45.894737	#N/A
110	Brothers_NWCA_S142_NODE_1089_length_10841_cov_3.588856	#N/A
110	Brothers_NWCA_S143_NODE_12233_length_6100_cov_6.523690	#N/A
110	Brothers_NWCA_S145_vRhyme_bin_67	#N/A
111	Brothers_LC_S014_NODE_724_length_16218_cov_40.253806	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
111	Brothers_LC_S016_NODE_3834_length_8814_cov_9.253597	#N/A
111	Brothers_NWCA_S013_NODE_22614_length_2463_cov_2.129281	#N/A
111	Brothers_NWCA_S143_NODE_194_length_48681_cov_4.987684	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
111	ELSC_Tui_Malila_T10_NODE_929_length_17547_cov_6.562572	#N/A
111	Brothers_LC_S016_vRhyme_bin_163	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
112	Brothers_NWCA_S013_NODE_710_length_15933_cov_160.121979	#N/A
112	Brothers_NWCA_S017_NODE_618_length_6313_cov_53.062399	#N/A
112	Brothers_NWCA_S142_NODE_629_length_15389_cov_5.931922	#N/A
112	Brothers_NWCA_S143_NODE_13150_length_5865_cov_5.535901	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
112	Brothers_NWCA_S144_NODE_1601_length_14081_cov_3.635875	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
112	Brothers_NWCA_S145_NODE_23984_length_2955_cov_2.452263	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
113	Brothers_NWCA_S144_NODE_39109_length_3023_cov_1.027279	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
113	Brothers_NWCB_S140_NODE_138667_length_1626_cov_1.528352	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
113	Brothers_NWCB_S140_NODE_8438_length_6803_cov_2.928400	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
113	Brothers_NWCB_S141_NODE_38614_length_3148_cov_1.270109	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
113	Brothers_NWCB_S146_NODE_29209_length_4117_cov_16.362155	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
113	Brothers_NWCB_S146_NODE_32880_length_3870_cov_17.082554	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
114	Brothers_NWCA_S144_NODE_99998_length_1736_cov_1.443132	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
114	Brothers_NWCB_S141_NODE_594_length_39361_cov_6.887521_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
114	Brothers_NWCB_S146_NODE_207017_length_1385_cov_5.751192	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
114	ELSC_Abe_128-326_scaffold_638_c1_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
114	Brothers_NWCB_S146_vRhyme_bin_122	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
114	ELSC_Tui_Malila_T2_vRhyme_bin_96	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
115	Brothers_NWCB_S012_NODE_11972_length_5662_cov_6.884553	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
115	Brothers_NWCB_S012_NODE_15465_length_4867_cov_2.261181	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
115	Brothers_NWCB_S012_NODE_20946_length_4074_cov_3.119078	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
115	Brothers_NWCB_S012_NODE_27633_length_3459_cov_2.872449	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
115	Brothers_NWCB_S012_NODE_4021_length_10664_cov_2.100313	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
115	Brothers_NWCB_S139_NODE_310_length_52987_cov_669.637325	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
116	Brothers_NWCB_S012_NODE_1250_length_20983_cov_2.708669	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
116	Brothers_NWCB_S139_NODE_13844_length_7225_cov_13.686813	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
116	Brothers_NWCB_S139_NODE_30085_length_4635_cov_17.435226	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
116	Brothers_NWCB_S139_NODE_44936_length_3623_cov_12.514016	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
116	Brothers_NWCB_S141_NODE_15192_length_5961_cov_1.960919	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
116	Brothers_NWCB_S146_NODE_109793_length_2008_cov_1.643806	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
117	Brothers_NWCB_S012_NODE_127619_length_1302_cov_0.907234	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
117	Brothers_NWCB_S012_NODE_45868_length_2548_cov_0.874019	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
117	Brothers_NWCB_S012_NODE_60495_length_2142_cov_0.859057	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
117	Brothers_NWCB_S012_NODE_84369_length_1726_cov_1.988118	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
117	Brothers_NWCB_S139_NODE_395_length_46514_cov_22.529049	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
117	Brothers_NWCB_S012_vRhyme_bin_129	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
118	Brothers_NWCB_S012_NODE_12889_length_5419_cov_1.989985	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
118	Brothers_NWCB_S139_NODE_159_length_73201_cov_2.097572_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
118	Brothers_NWCB_S140_NODE_81250_length_2230_cov_0.418925	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
118	ELSC_Abe_A1_NODE_157952_length_1718_cov_1.110622	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
118	ELSC_Mariner_M17_NODE_602_length_38084_cov_4.339858	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
118	Brothers_NWCB_S012_vRhyme_bin_184	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
119	Brothers_NWCB_S012_NODE_388_length_39964_cov_162.726460	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
119	Brothers_NWCB_S140_NODE_101_length_39775_cov_66.827583	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
119	Brothers_NWCB_S141_NODE_573_length_40083_cov_62.821178	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
119	Brothers_NWCB_S146_NODE_1224_length_17283_cov_73.903591	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
119	Brothers_NWCB_S146_NODE_18868_length_5127_cov_28.088400	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
119	Brothers_NWCB_S146_NODE_766_length_20695_cov_58.462223	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
120	Brothers_NWCB_S012_NODE_400_length_39223_cov_3.767188	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
120	Brothers_NWCB_S139_NODE_1382_length_24833_cov_1.749332	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
120	Brothers_NWCB_S139_NODE_5969_length_11467_cov_2.271693	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
120	Brothers_NWCB_S141_NODE_622_length_38454_cov_10.393300	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
120	Brothers_NWCB_S146_NODE_33734_length_3818_cov_2.213221	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
120	Brothers_NWCB_S146_NODE_53852_length_2982_cov_1.207356	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
121	Brothers_NWCB_S012_NODE_412_length_38575_cov_58.543669	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
121	Brothers_NWCB_S140_NODE_122745_length_1750_cov_0.929760	#N/A
121	Brothers_NWCB_S140_NODE_12345_length_5774_cov_1.098105	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
121	Brothers_NWCB_S140_NODE_42189_length_3195_cov_1.400913	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
121	Brothers_NWCB_S141_NODE_593_length_39362_cov_25.253039	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
121	Brothers_NWCB_S146_vRhyme_bin_151	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
122	ELSC_Abe_A1_NODE_78997_length_2480_cov_1.962176	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__;g__;s__
122	ELSC_Tui_Malila_132-544_scaffold_12453_c1	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
122	ELSC_Tui_Malila_134-614_scaffold_19937_c1	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
122	ELSC_Tui_Malila_T11_NODE_7969_length_6675_cov_4.293677	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
122	ELSC_Tui_Malila_T2_NODE_263242_length_1610_cov_0.863115	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__;g__;s__
122	ELSC_Tui_Malila_T2_NODE_88317_length_3065_cov_2.165759	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
123	ELSC_Abe_A1_NODE_1039_length_18185_cov_5.174881	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
123	ELSC_Abe_A1_NODE_12887_length_5843_cov_3.808432	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
123	ELSC_Mariner_M10_NODE_10151_length_5396_cov_1.059973	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
123	ELSC_Tui_Malila_T11_NODE_614_length_24506_cov_3.876000	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
123	Brothers_NWCA_S143_vRhyme_bin_109	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
123	MAR_Lucky_356-284_vRhyme_bin_34	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
124	ELSC_Bowl_M1_NODE_444_length_25537_cov_9.658835	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
124	ELSC_Bowl_M2_NODE_1840_length_24408_cov_22.385404	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
124	ELSC_Mariner_131-447_scaffold_5414_c2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
124	ELSC_Mariner_M10_NODE_18437_length_3680_cov_1.467492	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
124	ELSC_Mariner_M17_NODE_12983_length_7250_cov_4.086340	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
124	ELSC_Tui_Malila_T11_vRhyme_bin_4	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
125	ELSC_Mariner_131-447_scaffold_17177_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
125	ELSC_Mariner_131-447_scaffold_21633_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
125	ELSC_Mariner_M17_NODE_53941_length_2913_cov_5.162958	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
125	ELSC_Mariner_M17_NODE_66038_length_2533_cov_5.599751	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
125	ELSC_Tui_Malila_132-544_scaffold_17073_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
125	ELSC_Tui_Malila_134-614_scaffold_36516_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
126	ELSC_Mariner_M10_NODE_165_length_57838_cov_10.213703	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
126	ELSC_Tui_Malila_132-544_scaffold_131_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
126	ELSC_Tui_Malila_132-544_scaffold_1512_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
126	ELSC_Tui_Malila_T2_NODE_185033_length_1998_cov_0.784073	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
126	ELSC_Tui_Malila_T2_vRhyme_bin_164	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
126	ELSC_Tui_Malila_132-544_vRhyme_bin_52	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
127	ELSC_Tui_Malila_132-544_scaffold_274_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
127	ELSC_Tui_Malila_134-614_scaffold_2627_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
127	ELSC_Tui_Malila_134-614_scaffold_64721_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
127	ELSC_Tui_Malila_T10_NODE_31903_length_2976_cov_2.494559	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
127	ELSC_Tui_Malila_T11_NODE_11871_length_5475_cov_1.530292	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
127	ELSC_Tui_Malila_T11_vRhyme_bin_115	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
128	Brothers_NWCB_S146_NODE_56202_length_2914_cov_2.522784	#N/A
128	Brothers_NWCB_S141_vRhyme_bin_100	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
128	Brothers_NWCB_S139_vRhyme_bin_166	#N/A
128	Brothers_NWCB_S140_vRhyme_bin_62	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
128	Brothers_NWCB_S146_vRhyme_bin_91	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
129	Brothers_UC_S011_NODE_11770_length_2463_cov_2.018408	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
129	Brothers_UC_S010_vRhyme_bin_100	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
129	Brothers_UC_S011_vRhyme_bin_37	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
129	Brothers_Diffuse_S009_vRhyme_bin_4	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
129	Brothers_NWCA_S145_vRhyme_bin_5	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
130	Brothers_NWCB_S141_NODE_92051_length_1636_cov_1.333333	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
130	ELSC_Mariner_131-447_vRhyme_bin_101	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
130	MAR_Rainbow_354-166_vRhyme_bin_24	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
130	MAR_Rainbow_354-166_vRhyme_bin_34	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
130	Brothers_NWCB_S141_vRhyme_bin_7	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
131	Lau_Basin_Tahi_Moana_k95_1010699_flag=1_multi=4.0000_len=5924	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Demerecviridae;g__;s__
131	Lau_Basin_Mariner_vRhyme_bin_14	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
131	Lau_Basin_Tahi_Moana_vRhyme_bin_22	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Demerecviridae;g__;s__
131	Lau_Basin_Kilo_Moana_vRhyme_bin_34	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
131	Lau_Basin_Abe_vRhyme_bin_72	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Demerecviridae;g__;s__
132	Lau_Basin_Tahi_Moana_k95_711447_flag=1_multi=3.0581_len=2263	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
132	Lau_Basin_Tahi_Moana_vRhyme_bin_102	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
132	Lau_Basin_Kilo_Moana_vRhyme_bin_18	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
132	Lau_Basin_Abe_vRhyme_bin_26	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
132	Guaymas_Basin_vRhyme_bin_69	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
133	Lau_Basin_Mariner_k95_187683_flag=0_multi=4.3275_len=1820	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
133	Lau_Basin_Mariner_vRhyme_bin_13	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
133	Lau_Basin_Kilo_Moana_vRhyme_bin_17	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
133	Lau_Basin_Tahi_Moana_vRhyme_bin_29	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
133	Lau_Basin_Abe_vRhyme_bin_67	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
134	Lau_Basin_Mariner_k95_174050_flag=1_multi=2.9128_len=2950	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
134	Lau_Basin_Kilo_Moana_vRhyme_bin_103	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
134	Lau_Basin_Kilo_Moana_vRhyme_bin_38	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
134	Lau_Basin_Tahi_Moana_vRhyme_bin_49	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
134	Lau_Basin_Abe_vRhyme_bin_60	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
135	Brothers_NWCB_S146_NODE_128751_length_1834_cov_1.629174	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
135	Brothers_NWCB_S141_vRhyme_bin_104	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
135	Brothers_NWCB_S012_vRhyme_bin_105	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
135	Brothers_NWCB_S146_vRhyme_bin_173	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
135	Brothers_NWCB_S140_vRhyme_bin_3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
136	Brothers_NWCA_S145_NODE_1390_length_14747_cov_8.763611	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
136	ELSC_Bowl_M1_NODE_4720_length_5378_cov_221.352314	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
136	ELSC_Bowl_M2_NODE_50090_length_3790_cov_5.675130	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
136	ELSC_Tui_Malila_132-544_vRhyme_bin_104	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
136	ELSC_Mariner_M10_vRhyme_bin_38	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
137	Lau_Basin_Kilo_Moana_k95_560787_flag=0_multi=59.4880_len=6519	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
137	Lau_Basin_Mariner_vRhyme_bin_17	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
137	Lau_Basin_Abe_vRhyme_bin_2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
137	Lau_Basin_Tahi_Moana_vRhyme_bin_41	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
137	Lau_Basin_Abe_vRhyme_bin_9	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
138	Lau_Basin_Kilo_Moana_k95_195400_flag=0_multi=22.1337_len=2556	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
138	Lau_Basin_Kilo_Moana_vRhyme_bin_104	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
138	Lau_Basin_Mariner_vRhyme_bin_12	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
138	Lau_Basin_Abe_vRhyme_bin_18	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
138	Lau_Basin_Tahi_Moana_vRhyme_bin_45	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
139	Brothers_UC_S010_NODE_11232_length_4327_cov_2.601905	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
139	Brothers_UC_S010_vRhyme_bin_105	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
139	Brothers_UC_S147_vRhyme_bin_16	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
139	Brothers_UC_S147_vRhyme_bin_80	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
139	Brothers_NWCA_S142_vRhyme_bin_8	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
140	Brothers_NWCA_S145_NODE_57554_length_1640_cov_1.384005	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
