user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
Brothers_S011_metabat2_016	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	ANI	N/A	"GCA_002335055.1, s__Sulfurimonas sp002335055, 95.0, 80.06, 0.51; GCA_002733945.1, s__Sulfurimonas sp002733945, 95.0, 80.0, 0.46; GCA_003978465.1, s__Sulfurimonas sp003978465, 95.0, 79.39, 0.5; GCA_002732645.1, s__Sulfurimonas sp002732645, 95.0, 78.7, 0.22; GCF_009192995.1, s__Sulfurimonas sp009192995, 95.0, 78.52, 0.28; GCF_000147355.1, s__Sulfurimonas autotrophica, 95.0, 78.26, 0.23; GCA_013153755.1, s__Sulfurimonas sp013153755, 95.0, 78.24, 0.29; GCA_013607665.1, s__Sulfurimonas sp013607665, 95.0, 78.19, 0.3; GCF_000242915.1, s__Sulfurimonas gotlandica, 95.0, 78.12, 0.28; GCF_009068765.1, s__Sulfurimonas sp009068765, 95.0, 77.62, 0.22; GCA_002781365.1, s__Sulfurimonas sp002781365, 95.0, 77.58, 0.22; GCA_011391635.1, s__Sulfurimonas sp011391635, 95.0, 77.52, 0.17; GCF_000445475.1, s__Sulfurimonas hongkongensis, 95.0, 77.5, 0.2"	87.12	11	0.970310894	N/A
Brothers_S011_metabat2_019	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__JAADIZ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013151055.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__JAADIZ01;s__JAADIZ01 sp013151055	79.47	0.49	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	44.33	11	0.911968329	N/A
Brothers_S011_metabat2_021	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	ANI	N/A	"GCA_002335055.1, s__Sulfurimonas sp002335055, 95.0, 79.93, 0.37; GCA_002733945.1, s__Sulfurimonas sp002733945, 95.0, 79.79, 0.39; GCF_009192995.1, s__Sulfurimonas sp009192995, 95.0, 79.34, 0.33; GCF_009068765.1, s__Sulfurimonas sp009068765, 95.0, 79.32, 0.23; GCF_000242915.1, s__Sulfurimonas gotlandica, 95.0, 79.26, 0.3; GCA_013153755.1, s__Sulfurimonas sp013153755, 95.0, 79.16, 0.28; GCF_000147355.1, s__Sulfurimonas autotrophica, 95.0, 79.09, 0.3; GCA_002732645.1, s__Sulfurimonas sp002732645, 95.0, 79.07, 0.22; GCA_013607665.1, s__Sulfurimonas sp013607665, 95.0, 78.89, 0.26; GCA_003978465.1, s__Sulfurimonas sp003978465, 95.0, 78.77, 0.25; GCA_002781365.1, s__Sulfurimonas sp002781365, 95.0, 78.59, 0.28; GCA_011391635.1, s__Sulfurimonas sp011391635, 95.0, 78.5, 0.23; GCA_014381585.1, s__Sulfurimonas sp014381585, 95.0, 78.47, 0.07; GCA_013791885.1, s__Sulfurimonas sp013791885, 95.0, 78.46, 0.23; GCF_009883775.1, s__Sulfurimonas sp002452895, 95.0, 78.36, 0.21; GCF_000445475.1, s__Sulfurimonas hongkongensis, 95.0, 77.99, 0.27; GCA_002428085.1, s__Sulfurimonas sp002428085, 95.0, 77.97, 0.21; GCA_001829675.1, s__Sulfurimonas sp001829675, 95.0, 77.91, 0.22; GCA_001873135.1, s__Sulfurimonas sp001873135, 95.0, 77.81, 0.06; GCF_000012965.1, s__Sulfurimonas denitrificans, 95.0, 77.8, 0.21; GCF_009258225.1, s__Sulfurimonas sp009258225, 95.0, 77.79, 0.21; GCA_001829785.1, s__Sulfurimonas sp001829785, 95.0, 77.54, 0.21; GCF_005217605.1, s__Sulfurimonas crateris, 95.0, 77.46, 0.05; GCA_002733155.1, s__Sulfurimonas sp002733155, 95.0, 77.35, 0.05"	56.38	11	0.965561004	N/A
Brothers_S011_metabat2_032	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__;s__	taxonomic novelty determined using RED	N/A	N/A	46.67	4	0.760477468	N/A
Brothers_S011_metabat2_033	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	ANI	N/A	"GCA_013607775.1, s__Sulfurovum sp013607775, 95.0, 77.87, 0.08"	67.6	11	0.954152649	N/A
Brothers_S011_metabat2_036	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__;s__	taxonomic novelty determined using RED	N/A	N/A	45.21	11	0.896910276	N/A
Brothers_S011_metabat2_037	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	ANI	N/A	"GCA_013607665.1, s__Sulfurimonas sp013607665, 95.0, 78.94, 0.33; GCF_009192995.1, s__Sulfurimonas sp009192995, 95.0, 78.85, 0.4; GCF_000147355.1, s__Sulfurimonas autotrophica, 95.0, 78.83, 0.47; GCA_013153755.1, s__Sulfurimonas sp013153755, 95.0, 78.28, 0.3; GCA_002733945.1, s__Sulfurimonas sp002733945, 95.0, 78.21, 0.34; GCA_002781365.1, s__Sulfurimonas sp002781365, 95.0, 78.19, 0.27; GCF_000242915.1, s__Sulfurimonas gotlandica, 95.0, 78.17, 0.29; GCA_002732645.1, s__Sulfurimonas sp002732645, 95.0, 78.11, 0.17; GCA_011391635.1, s__Sulfurimonas sp011391635, 95.0, 78.06, 0.3; GCA_002335055.1, s__Sulfurimonas sp002335055, 95.0, 78.04, 0.32; GCA_013791885.1, s__Sulfurimonas sp013791885, 95.0, 78.01, 0.26; GCF_009883775.1, s__Sulfurimonas sp002452895, 95.0, 77.97, 0.23; GCF_009068765.1, s__Sulfurimonas sp009068765, 95.0, 77.87, 0.34; GCA_014381585.1, s__Sulfurimonas sp014381585, 95.0, 77.76, 0.21; GCA_001829625.1, s__Sulfurimonas sp001829625, 95.0, 77.58, 0.23; GCA_003978465.1, s__Sulfurimonas sp003978465, 95.0, 77.57, 0.26; GCF_000012965.1, s__Sulfurimonas denitrificans, 95.0, 77.37, 0.25; GCA_001829785.1, s__Sulfurimonas sp001829785, 95.0, 77.36, 0.24; GCF_000445475.1, s__Sulfurimonas hongkongensis, 95.0, 77.34, 0.27; GCA_002899765.1, s__Sulfurimonas sp002899765, 95.0, 77.32, 0.11; GCF_009258225.1, s__Sulfurimonas sp009258225, 95.0, 77.31, 0.23; GCA_001873135.1, s__Sulfurimonas sp001873135, 95.0, 77.31, 0.21; GCA_001829715.1, s__Sulfurimonas sp001829715, 95.0, 77.28, 0.2; GCA_001829675.1, s__Sulfurimonas sp001829675, 95.0, 77.27, 0.13; GCA_002428085.1, s__Sulfurimonas sp002428085, 95.0, 77.18, 0.23; GCA_002733155.1, s__Sulfurimonas sp002733155, 95.0, 77.04, 0.21"	80.86	11	0.960266282	N/A
Brothers_S011_metabat2_041	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.12	11	0.909583297	N/A
Brothers_S012_maxbin2_001	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__J009;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_003696765.1	95	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__J009;g__J009;s__J009 sp003696765	80.1	0.75	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	42.35	11	0.812757797	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Brothers_S012_maxbin2_007	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Thermopetrobacteraceae;g__Thermopetrobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_000746275.1	95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Thermopetrobacteraceae;g__Thermopetrobacter;s__Thermopetrobacter sp000746275	78.17	0.45	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Thermopetrobacteraceae;g__Thermopetrobacter;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_011374735.1, s__Thermopetrobacter sp011374735, 95.0, 78.68, 0.31"	50.01	11	0.917398795	N/A
Brothers_S012_maxbin2_009	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	73.38	11	0.801119265	N/A
Brothers_S012_maxbin2_014	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	38.4	11	0.835211492	N/A
Brothers_S012_maxbin2_017	d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermosulfurimonas_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_011322625.1	95	d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermosulfurimonas_A;s__Thermosulfurimonas_A dismutans_A	93.02	0.91	d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermosulfurimonas_A;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_012317585.1, s__Thermosulfurimonas_A marina, 95.0, 78.22, 0.54; GCA_003978075.1, s__Thermosulfurimonas_A sp003978075, 95.0, 77.32, 0.23"	52.89	11	0.991572968	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Brothers_S012_maxbin2_018	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	61.21	11	0.83819658	N/A
Brothers_S012_maxbin2_020	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.65	11	0.583964294	Genome has more than 14.2% of markers with multiple hits
Brothers_S012_maxbin2_037	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__SLFH01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__	taxonomic novelty determined using RED	N/A	N/A	80.86	11	0.87528807	N/A
Brothers_S012_maxbin2_042	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	44.23	11	0.804564886	N/A
Brothers_S012_maxbin2_045	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__RBG-16-55-9;f__RBG-16-55-9;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__RBG-16-55-9;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	65.59	11	0.78899031	N/A
Brothers_S012_maxbin2_046	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Balnearium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.77	11	0.897407374	N/A
Brothers_S012_maxbin2_047	d__Bacteria;p__Calditrichota;c__Calditrichia;o__RBG-13-44-9;f__J042;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Calditrichota;c__Calditrichia;o__RBG-13-44-9;f__J042;g__;s__	taxonomic novelty determined using RED	N/A	N/A	53.27	11	0.816613606	Genome has more than 10.0% of markers with multiple hits
Brothers_S012_maxbin2_050	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	65.34	11	0.831355306	N/A
Brothers_S012_maxbin2_053	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__GCA-2401725;s__	N/A	N/A	N/A	N/A	N/A	GCA_002401725.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__GCA-2401725;s__GCA-2401725 sp002401725	78.48	0.28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	73.44	11	0.962440353	N/A
Brothers_S012_maxbin2_056	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	41.23	11	0.745347925	N/A
Brothers_S012_maxbin2_062	d__Bacteria;p__Myxococcota;c__UBA6777;o__UBA6777;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	48	11	0.641695853	Genome has more than 13.3% of markers with multiple hits
Brothers_S012_maxbin2_073_VB	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA3077;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139635.1	95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA3077;s__UBA3077 sp013139635	78.51	0.54	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA3077;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_002366685.1, s__UBA3077 sp002366685, 95.0, 78.28, 0.37; GCA_003228875.1, s__UBA3077 sp003228875, 95.0, 76.62, 0.22"	45.44	11	0.972122924	N/A
Brothers_S012_maxbin2_074	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__UBA6429;g__SZUA-37;s__	N/A	N/A	N/A	N/A	N/A	GCA_003232015.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__UBA6429;g__SZUA-37;s__SZUA-37 sp003232015	81.99	0.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__UBA6429;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	83.24	11	0.968564074	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Brothers_S012_maxbin2_078	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	45.21	11	0.608122773	N/A
Brothers_S012_maxbin2_079	d__Bacteria;p__KSB1;c__UBA2214;o__DRLW01;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__KSB1;c__UBA2214;o__DRLW01;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	57.14	11	0.668894527	N/A
Brothers_S012_maxbin2_085	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	taxonomic classification fully defined by topology	N/A	N/A	96.86	11	0.944716526	N/A
Brothers_S012_maxbin2_086	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Sulfurivirga;s__	N/A	N/A	N/A	N/A	N/A	GCF_900141795.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Sulfurivirga;s__Sulfurivirga caldicuralii	78.73	0.38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	80.64	11	0.911131725	N/A
Brothers_S012_maxbin2_093_VB	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Emcibacter_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_002402225.1	95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Emcibacter_A;s__Emcibacter_A sp002402225	78.55	0.54	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Emcibacter_A;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_002401545.1, s__Emcibacter_A sp002401545, 95.0, 79.76, 0.55; GCA_013152755.1, s__Emcibacter_A sp013152755, 95.0, 79.61, 0.63; GCA_002749135.1, s__Emcibacter_A sp002749135, 95.0, 79.44, 0.62; GCA_011051815.1, s__Emcibacter_A sp011051815, 95.0, 79.4, 0.41; GCA_002401455.1, s__Emcibacter_A sp002401455, 95.0, 78.81, 0.38; GCA_013152615.1, s__Emcibacter_A sp013152615, 95.0, 77.94, 0.42; GCF_006385135.1, s__Emcibacter_A congregatus, 95.0, 77.47, 0.41"	48.7	11	0.943689699	N/A
Brothers_S012_maxbin2_103	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_003945285.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__Hydrogenimonas sp003945285	79.4	0.66	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__	taxonomic classification defined by topology and ANI	N/A	N/A	78.6	11	0.960173256	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Brothers_S012_maxbin2_106	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	75.4	11	0.870254276	N/A
Brothers_S012_maxbin2_107	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	ANI	N/A	"GCF_000381085.1, s__Thiomicrorhabdus arctica, 95.0, 76.74, 0.02; GCF_000478585.1, s__Thiomicrorhabdus sp000478585, 95.0, 75.95, 0.02"	46.67	11	0.946005822	N/A
Brothers_S012_maxbin2_110	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	44.71	11	0.838015165	N/A
Brothers_S012_maxbin2_111	d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA2196;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__ABY1;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	62.62	11	0.618441099	N/A
Brothers_S012_maxbin2_121	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	59.92	11	0.88790785	N/A
Brothers_S012_maxbin2_143	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Robiginitomaculum_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Robiginitomaculum_B;s__	taxonomic classification fully defined by topology	N/A	N/A	76.81	11	0.94292018	N/A
Brothers_S012_maxbin2_149	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_009258225.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__Sulfurimonas sp009258225	78.53	0.31	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_002732645.1, s__Sulfurimonas sp002732645, 95.0, 78.93, 0.26; GCF_000242915.1, s__Sulfurimonas gotlandica, 95.0, 78.45, 0.44; GCA_013153755.1, s__Sulfurimonas sp013153755, 95.0, 78.4, 0.32; GCA_002733155.1, s__Sulfurimonas sp002733155, 95.0, 78.37, 0.39; GCA_014381585.1, s__Sulfurimonas sp014381585, 95.0, 78.18, 0.26; GCA_011391635.1, s__Sulfurimonas sp011391635, 95.0, 78.18, 0.22; GCA_002335055.1, s__Sulfurimonas sp002335055, 95.0, 78.08, 0.28; GCA_001829625.1, s__Sulfurimonas sp001829625, 95.0, 78.04, 0.2; GCA_002733945.1, s__Sulfurimonas sp002733945, 95.0, 77.96, 0.32; GCF_000445475.1, s__Sulfurimonas hongkongensis, 95.0, 77.9, 0.31; GCA_013791885.1, s__Sulfurimonas sp013791885, 95.0, 77.89, 0.2; GCF_009883775.1, s__Sulfurimonas sp002452895, 95.0, 77.77, 0.27; GCF_009192995.1, s__Sulfurimonas sp009192995, 95.0, 77.77, 0.23; GCF_000012965.1, s__Sulfurimonas denitrificans, 95.0, 77.75, 0.27; GCA_002781365.1, s__Sulfurimonas sp002781365, 95.0, 77.72, 0.27; GCA_003978465.1, s__Sulfurimonas sp003978465, 95.0, 77.62, 0.23; GCA_001829675.1, s__Sulfurimonas sp001829675, 95.0, 77.37, 0.22; GCF_000147355.1, s__Sulfurimonas autotrophica, 95.0, 77.34, 0.26; GCA_001829785.1, s__Sulfurimonas sp001829785, 95.0, 77.32, 0.25; GCA_002899765.1, s__Sulfurimonas sp002899765, 95.0, 77.22, 0.11; GCA_001873135.1, s__Sulfurimonas sp001873135, 95.0, 77.2, 0.22"	80.8	11	0.941018218	Genome has more than 10.8% of markers with multiple hits
Brothers_S012_maxbin2_166	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRMV01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRMV01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	56.36	11	0.900701552	N/A
Brothers_S012_maxbin2_169	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__AB-137-C09;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.83	11	0.857468737	N/A
